  Table : fluxint_437.tbl 
 Sequence CENTER           INT        FWHM       FLUX      
 -------- ------------ ---------- ---------- ----------
      124  3905.867432   10.54983    0.07732    0.34771
      125  3906.521729    7.15315    0.33964    0.23229
      126  3906.654785   10.54859    0.09350    0.34251
      127  3907.372559   13.53994    0.05821    0.48857
      128  3907.605469   13.13869    0.09461    0.53772
      129  3908.385498   10.04109    0.11062    0.38348
      130  3908.735596   10.60462    0.08744    0.38779
      131  3909.606445   10.02870    0.14044    0.35879
      132  3910.029297   13.93378    0.07697    0.46836
      133  3910.951172   12.24104    0.09326    0.38428
      134  3911.472656   11.36484    0.08828    0.39994
      135  3912.484619   12.11061    0.10342    0.46403
      136  3913.690674    7.22876    0.09522    0.27970
      137  3914.192139   10.92010    0.08277    0.45622
      138  3914.695312    6.53454    0.10371    0.25793
      139  3914.945068    8.16048    0.11294    0.33545
      140  3916.084473   10.62621    0.09627    0.38948
      141  3916.921875    7.83725    0.09618    0.28819
      142  3918.140869   10.33642    0.11586    0.32036
      143  3918.462158    7.26052    0.06841    0.23947
      144  3919.079346    6.98765    0.11947    0.26339
      145  3920.378418    9.65617    0.09409    0.32777
      146  3921.118164    5.84534    0.10171    0.21266
      147  3921.403564    6.46754    0.08694    0.22137
      148  3922.787354    9.23729    0.09425    0.32530
      149  3923.596436    5.68802    0.07331    0.22659
      150  3923.904053    5.44954    0.16547    0.21252
      151  3925.372070    8.05269    0.09823    0.31565
      152  3926.265869    5.78685    0.15235    0.18254
      153  3926.611084    5.59683    0.09343    0.14932
      154  3927.834961    5.66153    0.08898    0.19664
      155  3928.139648    9.89364    0.07485    0.31740
      156  3929.097656    5.08970    0.05934    0.18421
      157  3929.467285    5.51539    0.07726    0.16738
      158  3931.082520    9.06278    0.09300    0.30322
      159  3932.519531   10.68712    0.05212    0.36138
      160  3937.495361    7.23651    0.06498    0.18194
      161  3939.532471    6.66207    0.09360    0.18825
      162  3939.837158    7.14501    0.10878    0.22124
      163  3940.510498    6.26583    0.02806    0.19318
      164  3940.972412    5.73422    0.10460    0.20937
      165  3941.169189    6.49909    0.09298    0.22114
      166  3941.731445    7.68244    0.13493    0.28362
      167  3942.847900    8.86484    0.28034    0.31082
      168  3943.522949    9.62853    0.13372    0.37781
      169  3945.213135    8.59294    0.10264    0.30520
      170  3945.511475    6.49385    0.08152    0.21818
      171  3945.633057    5.96600    0.03616    0.20003
      172  3945.860840   10.48360    0.09741    0.37278
      173  3948.075439    7.86298    0.15041    0.27808
      174  3948.407227    6.42651    0.16384    0.23117
      175  3948.730713   10.26818    0.09828    0.34056
      176  3951.271240    6.50091    0.16490    0.18028
      177  3951.542236    6.84264    0.43575    0.24325
      178  3951.811523    6.63681    0.10208    0.22291
      179  3952.181396    7.27361    0.10681    0.23943
      180  3953.427734    5.83909    0.03289    0.20540
      181  3953.956299    7.63419    0.07977    0.26024
      182  3955.444580    5.94861    0.08685    0.21759
      183  3955.595459    5.67971    0.06173    0.20353
      184  3955.788574    6.20073    0.08970    0.20353
      185  3956.175293    6.52368    0.10650    0.21531
      186  3956.702881    6.52669    0.08279    0.20430
      187  3959.615479    4.66559    0.04340    0.11842
      188  3959.780273    5.05050    0.04944    0.15002
      189  3960.137451    5.29358    0.05223    0.16748
      190  3960.335938    5.04592    0.08918    0.17968
      191  3960.732666    5.51401    0.21405    0.17897
      192  3961.590088    6.59410    0.09575    0.20027
      193  3973.923340    8.57858    0.12419    0.30015
      194  3974.358154    6.29667    0.18921    0.17773
      195  3974.850586    5.49712    0.06795    0.20256
      196  3977.480713    6.75355    0.17541    0.24477
      197  3977.852783    6.20413    0.28605    0.20752
      198  3978.110840    7.39250    0.11799    0.27143
      199  3980.380859    8.66352    0.08035    0.30336
      200  3980.728516    6.92423    0.06739    0.25895
      201  3981.008789    7.93626    0.12605    0.29516
      202  3981.434082    7.76567    0.11276    0.26643
      203  3983.957764    7.33215    0.09654    0.22659
      204  3984.280273    5.64485    0.06717    0.18854
      205  3984.596436    8.38445    0.10260    0.33630
      206  3988.212402    7.25857    0.08760    0.25355
      207  3988.293945    6.18894    0.07353    0.19545
      208  3988.548828    6.30385    0.10710    0.18873
      209  3988.884766    7.85664    0.12750    0.26089
      210  3989.816406    6.69288    0.06574    0.20753
      211  3993.189209    6.76159    0.15842    0.19375
      212  3993.512939    6.70368    0.17893    0.17994
      213  3993.869141    7.35122    0.12613    0.23481
      214  3999.093750   10.29444    0.10802    0.24830
      215  3999.544434   10.14131    0.18841    0.26395
      216  4007.512207   11.28857    0.07217    0.34054
      217  4007.763916    9.84902    0.11269    0.33311
      218  4008.188721    8.26602    0.09837    0.30233
      219  4008.795898    7.98295    0.11155    0.27611
      220  4009.380859    6.15925    0.34005    0.22312
      221  4009.539551    8.75536    0.12375    0.32056
      222  4010.437988    6.76083    0.22952    0.24557
      223  4011.434814    6.74006    0.10634    0.28654
      224  4011.607178    6.90193    0.08601    0.26320
      225  4012.626709    8.92426    0.08683    0.28078
      226  4012.903076    7.66876    0.07651    0.26427
      227  4014.023682    9.42109    0.12015    0.33849
      228  4014.336426    6.95156    0.13675    0.25808
      229  4015.573730    7.94724    0.08632    0.29703
      230  4015.997070    7.83353    0.10943    0.26314
      231  4016.594482    6.37819    0.10785    0.22303
      232  4017.301758    8.64302    0.09072    0.26908
      233  4017.803467    6.59380    0.07401    0.21766
      234  4019.209717    9.46596    0.07321    0.31817
      235  4019.801025    8.00608    0.11831    0.25097
      236  4020.232178    5.59928    0.05640    0.17065
      237  4020.505859    6.22923    0.10205    0.19477
      238  4021.301514    9.40866    0.10423    0.28641
      239  4021.966797    7.69552    0.07907    0.21762
      240  4023.541260    8.75617    0.08834    0.27396
      241  4024.311035    6.45774    0.09046    0.21403
      242  4024.502441    6.30798    0.08280    0.20611
      243  4024.825928    6.41497    0.07139    0.19471
      244  4025.983887    8.27274    0.08123    0.25477
      245  4026.829102    7.59118    0.06133    0.26888
      246  4028.588379    7.47241    0.13085    0.25755
      247  4028.865234    7.34681    0.07177    0.22524
      248  4029.063477    5.75342    0.02278    0.17819
      249  4029.729980    6.57323    0.09929    0.21340
      250  4031.384521    6.65893    0.07793    0.18837
      251  4032.644531    7.15684    0.06407    0.24293
      252  4043.153809    8.73236    0.07267    0.23814
      253  4043.380127   11.48481    0.12957    0.27422
      254  4044.032227    6.59862    0.07868    0.18414
      255  4044.375977    9.91168    0.07031    0.25563
      256  4044.704346   10.58150    0.11435    0.27468
      257  4045.373047    9.67736    0.09453    0.27087
      258  4047.327637   11.91842    0.08907    0.37151
      259  4047.661621    8.89525    0.09354    0.27839
      260  4047.985840   11.44687    0.15565    0.33338
      261  4050.380859    9.09897    0.11603    0.30557
      262  4050.546875    9.05430    0.36536    0.24971
      263  4050.876953    9.16591    0.10583    0.27482
      264  4051.225342   10.60872    0.08794    0.32044
      265  4054.381836    8.35464    0.09200    0.26093
      266  4054.498291    9.03097    0.08926    0.26835
      267  4054.711426    6.88536    0.09095    0.17557
      268  4055.090088    8.91494    0.11347    0.24462
      269  4057.703857    7.82576    0.10501    0.19864
      270  4058.888184    7.18700    0.44662    0.19752
      271  4058.990967    7.14575    0.07481    0.20975
      272  4059.593750    8.74147    0.13673    0.24890
      273  4060.822754    9.40499    0.04730    0.24302
      274  4061.475342    8.36910    0.09095    0.29279
      275  4061.825439    7.17300    0.07746    0.18861
      276  4061.961914    9.70506    0.09620    0.30558
      277  4062.660156    5.51792    0.19559    0.18225
      278  4062.893066    7.01000    0.09691    0.22220
      279  4063.239990    7.40489    0.08875    0.19467
      280  4063.471680    9.63401    0.08450    0.23731
      281  4064.701172    8.35578    0.11501    0.21315
      282  4064.978271    9.36868    0.14929    0.28705
      283  4065.629639   12.11459    0.09614    0.33534
      284  4065.838379    7.77695    0.08344    0.23219
      285  4066.013428    9.45717    0.11269    0.28221
      286  4066.857178    6.88051    0.03341    0.19968
      287  4067.814453   11.38870    0.06684    0.32218
      288  4068.166504    7.29518    0.13590    0.22273
      289  4068.483398   10.58869    0.11266    0.32770
      290  4069.334961    9.80004    0.07902    0.21691
      291  4076.090576    9.45189    0.02658    0.32315
      292  4076.225342    9.68030    0.12730    0.25768
      293  4078.398438    6.49641    0.07337    0.20878
      294  4079.617432    6.96177    0.37093    0.18736
      295  4079.824463    7.63419    0.06148    0.19815
      296  4080.378174    7.31790    0.09499    0.24482
      297  4080.522949    7.96321    0.05907    0.24110
      298  4081.054443    9.83675    0.37236    0.24732
      299  4081.505859    8.55775    0.11505    0.27886
      300  4082.562012    6.82530    0.07859    0.23464
      301  4083.143066    8.87874    0.11599    0.27689
      302  4084.085693    5.27588    0.13236    0.09488
      303  4084.375000    6.49387    0.10084    0.18851
      304  4084.969727    7.24165    0.09005    0.20376
      305  4085.637939    7.95255    0.09437    0.25119
      306  4085.945557    6.33381    0.07896    0.18490
      307  4086.342529    8.08905    0.11127    0.25137
      308  4086.693115    6.91768    0.13251    0.21899
      309  4087.009277    8.26931    0.08740    0.26349
      310  4088.590576    6.03444    0.06681    0.19181
      311  4089.260986    8.92418    0.07469    0.25449
      312  4089.646484    5.78689    0.02961    0.18785
      313  4091.021729    5.70302    0.08151    0.16553
      314  4091.194824    6.17724    0.06340    0.19520
      315  4091.703125    7.78820    0.11837    0.23955
      316  4092.210449    6.10978    0.08622    0.20705
      317  4092.954834    6.59526    0.11563    0.17913
      318  4093.303223    5.23570    0.10289    0.16411
      319  4093.662109    5.98877    0.12778    0.20996
      320  4094.373535    6.93580    0.11634    0.20645
      321  4096.280762    5.35247    0.10800    0.14491
      322  4096.500977    5.85607    0.14254    0.16032
      323  4096.989258    6.78160    0.11848    0.18478
      324  4097.261230    7.65211    0.09090    0.22344
      325  4097.537598    5.77526    0.12668    0.15895
      326  4097.868164    4.77726    0.21949    0.14193
      327  4098.999023    5.02287    0.09252    0.15859
      328  4099.219238    6.05397    0.09644    0.18428
      329  4099.552246    7.13714    0.10228    0.21456
      330  4100.350586    7.08872    0.08123    0.20477
      331  4100.632324    5.12779    0.13027    0.12879
      332  4100.985352    4.45891    0.08455    0.12459
      333  4101.347656    5.42939    0.15122    0.14571
      334  4101.721680    5.19634    0.14275    0.12136
      335  4103.643066    6.02306    0.23818    0.15347
      336  4103.978027    5.04422    0.11418    0.16793
      337  4107.170898    8.81714    0.18715    0.28255
      338  4107.549316    7.99748    0.11384    0.23870
      339  4109.174805    9.42672    0.08511    0.25669
      340  4109.441895    6.71273    0.14121    0.21161
      341  4113.959961    7.82846    0.08656    0.21585
      342  4114.526855   10.53716    0.09560    0.33184
      343  4120.810547   11.81438    0.10150    0.32783
      344  4122.313477    6.64207    0.07961    0.20215
      345  4122.943359    8.07626    0.12257    0.22257
      346  4125.292480    8.79176    0.12823    0.26751
      347  4126.367676    7.08792    0.08814    0.21300
      348  4128.052246   11.91755    0.10660    0.33968
      349  4130.528320    6.55527    0.11716    0.19341
      350  4130.796387    7.41441    0.08901    0.20947
      351  4132.678711    8.91251    0.06234    0.25099
      352  4134.346680    6.20528    0.14140    0.17946
      353  4134.602051    6.20766    0.12299    0.16274
      354  4136.276855   11.68695    0.09584    0.34840
      355  4136.769043    7.35163    0.13454    0.20773
      356  4138.236328    6.60341    0.17650    0.19515
      357  4138.486328    6.57430    0.06173    0.19136
      358  4138.710938    9.03389    0.10701    0.26182
      359  4139.918457    7.43300    0.10228    0.19254
      360  4145.475586   10.32387    0.12828    0.29123
      361  4155.401367    8.85005    0.12138    0.26020
      362  4155.684570   10.62805    0.12334    0.32507
      363  4156.539551    6.57100    0.09438    0.18136
      364  4156.842285   10.13160    0.24129    0.25522
      365  4158.131348   10.22932    0.11519    0.32901
      366  4158.515137    8.07042    0.09482    0.28484
      367  4158.832520   11.73219    0.09807    0.32958
      368  4160.750488   10.04362    0.11123    0.33466
      369  4161.116211    8.06545    0.10073    0.25410
      370  4161.468262   10.13688    0.11174    0.30453
      371  4163.990234    9.60269    0.15223    0.29433
      372  4164.060547   10.66943    0.15457    0.32537
      373  4164.386230    8.82305    0.15425    0.27349
      374  4164.726074   11.48093    0.10152    0.34832
      375  4164.987305    9.85523    0.14725    0.31943
      376  4165.707031   11.55634    0.09317    0.36684
      377  4166.647461    8.26723    0.10556    0.22092
      378  4166.914062    9.44973    0.09317    0.27728
      379  4167.286133    7.28608    0.09427    0.19847
      380  4167.825195   12.31423    0.10759    0.32559
      381  4168.219727    9.44401    0.13543    0.27090
      382  4168.573242   12.08426    0.22079    0.32223
      383  4169.133301    8.67474    0.15796    0.25962
      384  4169.745117    8.43379    0.13895    0.20708
      385  4169.876953    8.21777    0.12701    0.25320
      386  4171.061523    7.33729    0.09533    0.19516
      387  4171.476562    7.99167    0.19786    0.22862
      388  4171.692383    7.09965    0.06130    0.17752
      389  4172.340820    9.55255    0.14080    0.27698
      390  4172.687012    8.16816    0.11108    0.21165
      391  4172.996094   10.85824    0.07066    0.32391
      392  4173.132812    9.18036    0.16879    0.23040
      393  4173.311523    8.59325    0.10954    0.20855
      394  4174.779785    9.85947    0.09750    0.28542
      395  4175.332031    8.44411    0.07238    0.28903
      396  4175.500000   10.53621    0.09780    0.30234
      397  4176.553711    7.07593    0.05991    0.17606
      398  4176.769531    6.00080    0.12921    0.16497
      399  4177.526367    9.55076    0.13446    0.25349
      400  4177.884766    9.98136    0.20491    0.27830
      401  4178.270020    8.94912    0.10365    0.24065
      402  4178.612305   10.28823    0.04733    0.27159
      403  4179.180176    9.22806    0.26371    0.16072
      404  4182.348633    9.83293    0.12567    0.21290
      405  4182.604004    9.80153    0.09430    0.23125
      406  4184.104004    7.10635    0.26086    0.18437
      407  4184.288086    7.69030    0.08896    0.17141
      408  4185.413574   14.45556    0.08665    0.38997
      409  4185.821289    9.26066    0.17964    0.23276
      410  4186.635254    8.47470    0.14877    0.23536
      411  4188.497070    9.36046    0.07821    0.23854
      412  4189.300781   11.64317    0.09382    0.30682
      413  4189.683594    7.34799    0.08853    0.21526
      414  4194.610352   13.25471    0.10294    0.33582
      415  4200.871094   13.79865    0.11952    0.35475
      416  4203.655273    6.25775    0.09310    0.16239
      417  4204.536133    6.68740    0.06246    0.17256
      418  4206.917969    9.23229    0.12609    0.25744
      419  4208.079102   16.30090    0.08487    0.47004
      420  4216.260254   16.06198    0.10143    0.36551
      421  4225.416016   13.62863    0.12131    0.35051
      422  4235.557129   12.55972    0.11297    0.33470
      423  4246.716309   12.91906    0.09912    0.31744
      424  4246.972656    7.33301    0.15121    0.19940
      425  4247.435547    7.41793    0.09060    0.20077
      426  4248.084473    7.36167    0.19193    0.20525
      427  4248.920410    9.79089    0.10059    0.26938
      428  4249.895508    8.99918    0.07401    0.23951
      429  4251.114746    8.26756    0.23480    0.20728
      430  4252.289551    8.86242    0.09557    0.24027
      431  4253.831543    9.37770    0.10135    0.24462
      432  4254.099121    8.43943    0.10327    0.19400
      433  4272.134277    8.38554    0.13370    0.20136
      434  4279.352051    6.80917    0.11493    0.18150
      435  4279.735840    6.71405    0.16602    0.17445
      436  4284.189941    7.97107    0.19030    0.18414
      437  4285.030273    9.89911    0.09629    0.27160
      438  4286.463379    7.86053    0.09507    0.18373
      439  4291.321289    8.56045    0.10281    0.23498
      440  4297.385742   11.94679    0.08023    0.27933
      441  4298.506348    7.59529    0.10515    0.23598
      442  4303.517090    8.06150    0.22654    0.18048
      443  4310.277344    8.05483    0.10961    0.18911
      444  4311.460449    8.20016    0.11269    0.20262
      445  4312.232910    7.78304    0.08031    0.19212
      446  4314.054688   10.25295    0.16965    0.28165
      447  4314.817383   10.78703    0.07372    0.24186
      448  4315.856445    9.61017    0.10813    0.24093
      449  4317.204102    9.87007    0.13940    0.25008
      450  4317.574707    8.51384    0.08128    0.21106
      451  4317.997559   10.90376    0.10916    0.27681
      452  4318.416504    8.39757    0.13779    0.18859
      453  4321.358887    7.97285    0.13363    0.21909
      454  4321.803711    8.84520    0.14207    0.21475
      455  4325.981445    9.08530    0.06826    0.20118
      456  4340.442383    9.80481    0.24779    0.25884
      457  4368.249512    9.67155    0.10890    0.45179
      458  4383.184082    9.11940    0.13733    0.20163
      459  4384.925781    9.12622    0.10996    0.18767
      460  4391.229004    9.95711    0.10198    0.19779
      461  4400.255859    9.03973    0.12104    0.20067
      462  4401.774414    9.53450    0.32000    0.20050
      463  4402.352051    9.83483    0.18065    0.23102
      464  4403.821289   10.57201    0.11980    0.22980
      465  4404.828125    7.34279    0.11597    0.17043
      466  4405.220215   10.93460    0.09496    0.24740
      467  4405.374512    8.97135    0.10113    0.20259
      468  4405.682617    9.84917    0.10400    0.23967
      469  4406.069336   12.04244    0.15733    0.25599
      470  4406.319336   10.67214    0.08987    0.25597
      471  4406.739258    9.98349    0.09253    0.20968
      472  4406.994141   12.14449    0.12915    0.27809
      473  4408.080078   11.14901    0.11161    0.25602
      474  4408.521973   12.48545    0.15437    0.27073
      475  4408.879395   10.41979    0.12713    0.23600
      476  4409.001953    9.75761    0.12559    0.22925
      477  4409.349609   12.03418    0.08349    0.25890
      478  4411.616211   16.41245    0.15718    0.37377
      479  4412.025879   11.54418    0.10888    0.26996
      480  4412.412598   16.99041    0.09779    0.40070
      481  4415.452637   12.35403    0.13120    0.27249
      482  4415.810059   12.18307    0.14961    0.25108
      483  4416.203613   17.33640    0.10853    0.38210
      484  4420.730957   13.01612    0.17206    0.25113
      485  4420.811523   13.01727    0.09499    0.26219
      486  4422.815430   10.33738    0.10014    0.21556
      487  4425.991699   12.12652    0.09026    0.30540
      488  4432.917480   10.34935    0.08953    0.24250
      489  4436.016602   10.46205    0.10552    0.25283
      490  4445.361328   10.52265    0.12045    0.21731
      491  4445.589355   11.38146    0.10741    0.25101
      492  4446.437012   10.42673    0.17854    0.24673
      493  4455.632812    9.42749    0.14348    0.18855
      494  4458.077637   12.90020    0.11412    0.25154
      495  4462.764160   16.63329    0.04553    0.39236
      496  4467.562988   11.43536    0.07859    0.24541
      497  4474.900879   11.10973    0.14112    0.24104
      498  4484.923340   11.13946    0.10039    0.25106
      499  4507.689941   13.29197    0.07475    0.28010
      500  4528.583496   11.22187    0.08749    0.20590
      501  4530.512207   10.98385    0.11224    0.22127
      502  4530.809082   10.56677    0.16826    0.20474
      503  4535.112793   12.35099    0.11437    0.23491
      504  4535.937012   11.16630    0.12052    0.21760
      505  4536.170410   10.90672    0.10939    0.20266
      506  4536.342285   11.89096    0.10617    0.22743
      507  4537.088379   13.63850    0.10978    0.25929
      508  4538.531250   12.35138    0.13085    0.22086
      509  4539.291504   14.38237    0.07970    0.28707
      510  4539.424316   12.21450    0.08022    0.23209
      511  4540.146484   12.13946    0.04975    0.23905
      512  4541.706055   13.02989    0.13910    0.28726
      513  4543.243164   12.44309    0.09817    0.24282
      514  4543.950195   12.71251    0.07725    0.22920
      515  4544.342773   13.94180    0.08012    0.25098
      516  4553.117188   14.40568    0.42495    0.21662
      517  4553.610840   14.64261    0.14659    0.26736
      518  4564.904785   12.46107    0.14566    0.21770
      519  4567.954590   14.03357    0.11152    0.23132
      520  4576.920898   14.55412    0.09482    0.26360
      521  4579.720215   13.63587    0.09754    0.23055
      522  4580.145996   10.61483    0.12213    0.19278
      523  4580.427246   12.51535    0.08296    0.20918
      524  4581.206055   12.35457    0.08587    0.21183
      525  4582.471680   12.59718    0.16196    0.22977
      526  4582.926758   12.39865    0.08033    0.22433
      527  4583.318848   14.03907    0.16976    0.24573
      528  4585.252441   15.09727    0.08846    0.25607
      529  4585.696777   12.30069    0.05770    0.20542
      530  4586.159668   13.64771    0.09310    0.24659
      531  4586.933594   13.40141    0.14300    0.21939
      532  4589.628906   13.29617    0.15801    0.24320
      533  4659.597656   12.27551    0.12567    0.26259
      534  4660.773438   11.32303    0.10660    0.22661
      535  4662.054199   10.48637    0.14027    0.21582
      536  4662.232422   11.92995    0.09165    0.24071
      537  4667.342773    9.81267    0.11500    0.18858
      538  4667.770996    8.76158    0.12524    0.18351
      539  4669.002441    9.88230    0.09099    0.20878
      540  4669.574707   10.96054    0.11996    0.22434
      541  4671.997559   11.45834    0.14060    0.22824
      542  4672.225586    9.35242    0.14691    0.19966
      543  4672.576660    9.71994    0.16669    0.18554
      544  4674.675293   10.92218    0.11778    0.22395
      545  4675.020508    9.93384    0.24190    0.19709
      546  4675.371582   10.63243    0.09291    0.21108
      547  4675.757812   10.22227    0.17397    0.22523
      548  4678.310059    9.98915    0.09012    0.18798
      549  4680.696289   10.71445    0.11080    0.21552
      550  4681.188965   10.20531    0.05404    0.18616
      551  4681.588867   10.59928    0.24251    0.25201
      552  4711.091797    9.95813    0.11545    0.22932
      553  4719.392578   10.23831    0.13139    0.22313
      554  4811.613770    8.71680    0.04726    0.20963
      555  4812.447754    9.64471    0.08493    0.25996
      556  4818.928711    9.76627    0.10953    0.24600
      557  4820.578613    8.88250    0.23124    0.21499
      558  4821.514160    9.82286    0.17055    0.26212
      559  4823.903809    9.29658    0.11890    0.19040
      560  4824.842285    9.95751    0.12026    0.26214
      561  4828.053223    9.28425    0.15302    0.23868
      562  4828.978027   10.19997    0.15507    0.25040
      563  4842.511230    9.37345    0.17831    0.26494
      564  4847.432129    9.27961    0.07988    0.22777
      565  4847.898438    8.90489    0.20032    0.21000
 -------- ------------ ---------- ---------- ----------
